data_year,property_name,reporting_status,address,zip_code,chicago_energy_rating,exempt_from_chicago_energy_rating,community_area,primary_property_type,gross_floor_area,year_built,number_of_buildings,water_use,energy_star_score,electricity_use,natural_gas_use,district_steam_use,district_chilled_water_use,all_other_fuel_use,site_eui,source_eui,weather_normalized_site_eui,weather_normalized_source_eui,total_ghg_emissions,ghg_intensity,lat,lon,loc
2017,Submit 2018* - 4161 S Drexel,Submitted,4161 S. Drexel,60653,,,OAKLAND,Multifamily Housing,61104.0,1991.0,1.0,,,687936.0,,,,,11.3,35.4,11.3,35.4,127.2,2.1,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2016,801 S. Canal,Submitted,801 S. Canal,60607,,,NEAR WEST SIDE,Office,744282.0,1989.0,1.0,,59.0,52448206.3,2364135.0,,,,73.6,224.6,73.6,223.5,9823.0,13.2,41.8712255,-87.63869278,"(41.8712255, -87.63869278)"
2018,Evangeline Booth Lodge / Family and Community Services,Submitted,800 W. Lawrence,60640,3.0,False,UPTOWN,Hotel,71038.0,1965.0,1.0,5358.0,64.0,2278862.2,5756255.1,,,,113.1,174.9,114.2,175.9,684.9,9.6,41.96940223,-87.65096505,"(41.96940223, -87.65096505)"
2016,Hefferan Ele-CPS,Submitted,4409 W Wilcox St,60624,,,WEST GARFIELD PARK,K-12 School,60934.0,1961.0,1.0,,22.0,1461349.0,4042384.5,,,,90.3,145.0,99.5,154.6,484.1,7.9,41.878708,-87.73579,"(41.878708, -87.73579)"
2018,HRTL - Harvest Commons: 1519 W Warren Blvd,Submitted,1519 West Warren Boulevard,60607,3.0,False,NEAR WEST SIDE,Multifamily Housing,51628.0,2013.0,1.0,2153.0,70.0,1982415.7,1659120.0,,,,70.5,141.3,70.9,141.6,417.9,8.1,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2017,Simpson Living Learning Center-ID# 254167,Submitted,6333 N Winthrop Ave,60626,,,Edgewater,Residence Hall/Dormitory,117481.0,2000.0,1.0,,,6642720.0,7997874.0,,,,124.6,249.0,132.7,256.3,1653.0,14.1,41.99740324,-87.65829455,"(41.99740324, -87.65829455)"
2016,The Van der Rohe,Submitted,2933 N. Sheridan Road,60657,,,LAKE VIEW,Multifamily Housing,193500.0,1952.0,1.0,,52.0,4937201.5,12010977.8,,,,87.6,145.3,95.0,151.4,1548.0,8.0,41.93522966,-87.63890549,"(41.93522966, -87.63890549)"
2017,South Chicago YMCA,Submitted,3039 E. 91 ST,60617,,,SOUTH CHICAGO,Multifamily Housing,125811.0,1926.0,1.0,,61.0,2475689.0,10065200.0,,,,99.7,145.8,110.0,156.6,992.4,7.9,41.7298131,-87.54926203,"(41.7298131, -87.54926203)"
2018,Spencer Elem-CPS,Submitted,214 N LAVERGNE AVE,60644,2.0,False,AUSTIN,K-12 School,122935.0,1927.0,1.0,3150.0,44.0,3461105.5,5829044.5,,,,75.6,128.6,72.9,125.2,885.4,7.2,41.88502852,-87.75075581,"(41.88502852, -87.75075581)"
2018,Ellington El-CPS,Submitted,243 N Parkside Ave,60644,1.0,False,AUSTIN,K-12 School,112380.0,2003.0,1.0,7.0,16.0,5169043.5,4621836.4,,,,87.1,172.0,86.2,170.8,1105.4,9.8,41.884874,-87.766614,"(41.884874, -87.766614)"
2018,Royalton Condominium Association,Submitted,6800 N California Ave,60645,3.5,False,WEST RIDGE,Multifamily Housing,125600.0,1963.0,1.0,6082.0,77.0,1617799.8,6981400.4,,,,68.5,94.4,69.7,94.5,640.0,5.1,42.00880199,-87.69502812,"(42.00880199, -87.69502812)"
2018,6236-44 S King Dr,Not Submitted,6236-44 S King Dr,60637,0.0,False,WASHINGTON PARK,,50000.0,,1.0,,,,,,,,,,,,,,41.78083311,-87.61567866,"(41.78083311, -87.61567866)"
2018,1344 N. Dearborn Private Residences,Submitted,1344 N. Dearborn Parkway,60640,4.0,False,NEAR NORTH SIDE,Multifamily Housing,130200.0,1963.0,1.0,2455.0,93.0,1618560.7,5879698.3,,,,57.6,82.2,58.0,82.1,581.6,4.5,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2017,Garvy Elemen-CPS,Submitted,5225 N Oak Park Ave,60656,,,NORWOOD PARK,K-12 School,79665.0,1937.0,1.0,,46.0,2674345.0,3516766.0,,,,77.7,151.8,84.0,158.3,681.3,8.6,41.9763901,-87.79592032,"(41.9763901, -87.79592032)"
2016,Hampton Inn & Suites Chicago - Downtown,Submitted,33 W Illinois,60654,,,NEAR NORTH SIDE,Hotel,160000.0,1999.0,1.0,,22.0,8720161.0,13276299.5,,,,137.5,258.3,140.4,257.8,2312.5,14.5,41.89081283,-87.62934045,"(41.89081283, -87.62934045)"
2016,Blackwood,Submitted,5200-5208 S. Blackstone Avenue,60615,,,HYDE PARK,Multifamily Housing,148157.0,1930.0,1.0,,50.0,5025200.4,4842400.2,,,,66.6,140.8,70.5,149.3,1183.5,8.0,41.8007869,-87.59048115,"(41.8007869, -87.59048115)"
2017,MacLean Center,Submitted,112 S. Michigan Ave.,60603,,,LOOP,College/University,237256.0,1908.0,1.0,,,10013128.0,11382064.0,,,,90.2,182.9,91.7,183.8,2455.9,10.4,41.88040116,-87.62480927,"(41.88040116, -87.62480927)"
2018,Capitol Hill Lofts,Submitted,625 W Jackson,60661,4.0,False,NEAR WEST SIDE,Multifamily Housing,120000.0,1918.0,1.0,3608.0,88.0,2552466.0,4518914.1,,,,58.9,99.1,57.5,96.7,664.7,5.5,41.88321395,-87.64336601,"(41.88321395, -87.64336601)"
2017,Mundelein Center- ID#102408,Submitted,1020 W Sheridan Rd,60626,,,ROGERS PARK,College/University,206160.0,1930.0,1.0,,,8753206.0,13883032.0,,,,109.8,204.0,120.1,214.8,2355.8,11.4,41.99829028,-87.65676288,"(41.99829028, -87.65676288)"
2016,Parvenu Condominium Association,Submitted,1000 W. Leland Ave.,60642,,,UPTOWN,Multifamily Housing,143218.0,2004.0,1.0,,92.0,3336577.7,4139325.2,,,,52.2,103.5,54.5,104.2,834.9,5.8,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2016,Burbank Elem-CPS,Submitted,2035 N Mobile Ave,60639,,,BELMONT CRAGIN,K-12 School,165364.0,1929.0,1.0,,57.0,4266733.3,6813983.1,,,,67.0,124.3,72.4,129.7,1148.4,6.9,41.91739031,-87.78211676,"(41.91739031, -87.78211676)"
2018,"Goethe-Astor, Inc.",Submitted,1301 N Astor Street,60610,1.0,False,NEAR NORTH SIDE,Multifamily Housing,62970.0,1928.0,1.0,811.0,,1680225.8,4280110.2,,,,94.7,146.1,94.5,144.4,506.9,8.0,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2015,MetraMarket of Chicago,Submitted,118 N. Canal Street,60661,,,NEAR WEST SIDE,Mixed Use Property,62792.0,2006.0,1.0,,,9587659.0,7981279.0,,,,279.8,612.9,292.3,630.3,2350.0,37.4,41.883698,-87.63981099999998,"(41.883698, -87.639811)"
2017,U.S. Cellular Plaza - 8430 _ Goby LLC,Submitted,8430 West Bryn Mawr Avenue,60631,,,OHARE,Office,200150.0,1981.0,1.0,,70.0,15240602.0,,,,,76.1,239.1,79.1,248.3,2817.9,14.1,41.981131,-87.837979,"(41.981131, -87.837979)"
2016,No. 10 Urban Court Lofts,Submitted,1040 W. Adams St.,60607,,,NEAR WEST SIDE,Multifamily Housing,364298.0,2005.0,1.0,,94.0,7802715.1,13457238.9,,,,58.4,106.0,60.7,107.2,2153.0,5.9,41.879148,-87.653643,"(41.879148, -87.653643)"
2016,Renee Granville-Grossman Residential Commons,Submitted,6031 South Ellis Avenue,60637,,,WOODLAWN,Residence Hall/Dormitory,338679.0,2009.0,1.0,,25.0,12771760.9,557930.0,23512654.5,10771799.9,,140.6,235.5,144.2,240.3,4512.6,13.3,41.785279,-87.601124,"(41.785279, -87.601124)"
2017,US Bank -- Englewood,Submitted,815 W 63rd Street,60655,,,ENGLEWOOD,Bank Branch,63034.0,1920.0,1.0,,50.0,2120084.0,2862547.0,,,,79.0,153.3,84.9,159.4,544.0,8.6,41.77942036,-87.64553778,"(41.77942036, -87.64553778)"
2018,Vivian Carter Apartments,Submitted,6401 S. YALE AVE,60621,3.0,False,ENGLEWOOD,Multifamily Housing,150136.0,1971.0,1.0,9291.0,61.0,3543720.3,10571842.0,,,,94.0,140.0,91.6,136.5,1151.1,7.7,41.77776863,-87.63135315,"(41.77776863, -87.63135315)"
2018,C5957MAD (22142),Submitted,5957 W MADISON ST,60644,1.0,False,AUSTIN,Multifamily Housing,62250.0,1930.0,1.0,2459.0,8.0,2651414.0,3464084.1,,,,98.2,177.7,98.2,177.7,625.1,10.0,41.88006328,-87.7736898,"(41.88006328, -87.7736898)"
2018,Renaissance Place at Hyde Park Condominium Association South,Submitted,1000 E 53rd,60615,4.0,False,HYDE PARK,Multifamily Housing,209025.0,1975.0,1.0,3766.0,87.0,3850452.2,7092429.8,,,,52.4,87.2,51.0,85.1,1017.3,4.9,41.79965599,-87.60103303,"(41.79965599, -87.60103303)"
2015,One East Wacker,Submitted,One East Wacker Drive,60601,,,LOOP,Office,688275.0,1962.0,1.0,,95.0,18866688.0,26461229.0,,,,65.9,126.4,68.9,129.7,5196.0,7.5,41.88653035,-87.62754248999998,"(41.88653035, -87.62754249)"
2016,Sherwin Sheridan LLC,Submitted,7347-65 Sheridan Rd,60626,,,Rogers Park,Multifamily Housing,83648.0,1950.0,1.0,,55.0,265480.9,7657835.7,,,,94.7,106.1,103.2,115.1,455.7,5.4,42.00660309,-87.66729325,"(42.00660309, -87.66729325)"
2016,Irving Eleme-CPS,Submitted,749 S Oakley Blvd,60612,,,NEAR WEST SIDE,K-12 School,55148.0,1988.0,1.0,,83.0,1697354.0,2207417.3,,,,70.8,138.7,76.2,142.0,430.1,7.8,41.87176123,-87.68307061,"(41.87176123, -87.68307061)"
2015,1700-GGP Headquarters,Submitted,110 N Wacker Drive,60606,,,LOOP,Office,221383.0,1998.0,1.0,,96.0,6706808.0,5821400.0,,,,56.6,122.7,58.5,124.5,1657.0,7.5,41.88376557,-87.63742034,"(41.88376557, -87.63742034)"
2018,Erie on the Park: 510 West Erie Street,Submitted,510 West Erie Street,60654,1.0,False,NEAR NORTH SIDE,Multifamily Housing,243690.0,1990.0,1.0,4096.0,24.0,5379093.1,19369751.0,,,,101.6,145.3,101.8,145.5,1923.7,7.9,41.893928,-87.641583,"(41.893928, -87.641583)"
2018,2645 2657 W LAWRENCE AVE,Not Submitted,2645 2657 W LAWRENCE AVE,60625,0.0,False,LINCOLN SQUARE,,57600.0,,1.0,,,,,,,,,,,,,,41.97208235,-87.70234945,"(41.97208235, -87.70234945)"
2017,Webster Square Apartments,Submitted,558 w. Webster Ave,60614,,,LINCOLN PARK,Multifamily Housing,77966.0,2014.0,1.0,,,2536088.0,1991979.0,,,,58.1,129.0,61.4,136.7,574.7,7.4,41.9218859,-87.64289415,"(41.9218859, -87.64289415)"
2017,Park Lincoln by Reside,Submitted,2470 N Clark Street,60614,,,LINCOLN PARK,Multifamily Housing,149351.0,1970.0,1.0,,69.0,5138482.0,,,,,34.4,108.0,36.8,115.5,950.1,6.4,41.92731759,-87.64211119,"(41.92731759, -87.64211119)"
2016,541 N. Fairbanks,Submitted,541 North Fairbanks,60611,,,NEAR NORTH SIDE,Office,622883.0,1969.0,1.0,,77.0,31565770.0,18705918.7,,,,80.7,190.7,83.8,191.9,6811.8,10.9,41.89221623,-87.61971658,"(41.89221623, -87.61971658)"
2016,Ironwood Court Apartments,Submitted,6015 S. Indiana,60637,,,WASHINGTON PARK,Multifamily Housing,70292.0,1915.0,1.0,,3.0,402906.4,11985815.6,,,,176.2,197.0,,,710.9,10.1,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2017,1366 North Dearborn Condominium Association,Submitted,1366 N Dearborn,60610,,,NEAR NORTH SIDE,Multifamily Housing,77280.0,1923.0,1.0,,53.0,1263583.0,5369366.0,,,,85.8,124.3,93.5,132.4,518.8,6.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2018,3950 N Lake Shore Drive CA,Submitted,3950 N. Lake Shore Drive,60613,3.0,False,LAKE VIEW,Multifamily Housing,742292.0,1957.0,1.0,33136.0,46.0,16477520.4,62570329.4,,,,106.5,150.7,106.9,149.5,6064.7,8.2,41.95419428,-87.64597649,"(41.95419428, -87.64597649)"
2016,5000 East End Condominium Association,Submitted,5000 East End Ave.,60615,,,KENWOOD,Multifamily Housing,234944.0,1928.0,1.0,,75.0,2701423.0,17316263.9,,,,85.2,113.5,94.2,121.7,1417.7,6.0,41.80422316,-87.58577365,"(41.80422316, -87.58577365)"
2018,Westinghouse-CPS,Submitted,3301 W FRANKLIN BLVD,60624,2.0,False,HUMBOLDT PARK,K-12 School,225314.0,1990.0,1.0,3378.0,26.0,12965739.9,6681220.7,,,,87.2,192.3,87.4,192.1,2511.9,11.1,41.889761,-87.709911,"(41.889761, -87.709911)"
2015,Wyler,Submitted,5837 S. Maryland Ave.,60637,,,HYDE PARK,Laboratory,208526.0,1967.0,1.0,,,13460408.0,,25181460.0,,,185.3,348.0,189.8,353.4,4376.0,21.0,41.788876,-87.60488999999998,"(41.788876, -87.60489)"
2016,Gordon Center for Integrative Science (GCIS),Submitted,929 East 57th Street,60637,,,HYDE PARK,Laboratory,479503.0,2005.0,1.0,,,94731177.4,,123127668.1,,,454.3,929.3,469.3,937.6,25636.5,53.5,41.791333,-87.602895,"(41.791333, -87.602895)"
2018,5355 5371 N DELPHIA AVE,Not Submitted,5355 5371 N DELPHIA AVE,60656,0.0,False,OHARE,,110000.0,,1.0,1960.0,,,,,,,,,,,,,41.97087009,-87.79892589,"(41.97087009, -87.79892589)"
2018,Henry Crown Field House,Submitted,5550 South University Ave.,60637,2.0,False,HYDE PARK,Fitness Center/Health Club/Gym,146501.0,1932.0,1.0,3193.0,,3233808.3,101000.0,7542497.9,,,74.2,124.5,72.0,121.7,1044.2,7.1,41.7941,-87.598143,"(41.7941, -87.598143)"
2016,1333 North Kingsbury,Submitted,1333 North Kingsbury,60642,,,NEAR NORTH SIDE,Office,100440.0,1961.0,1.0,,70.0,5853214.3,331179.5,,,,61.6,186.4,61.6,186.4,1096.5,10.9,41.9060185,-87.64946369,"(41.9060185, -87.64946369)"
2017,Hammond Elem-CPS,Submitted,2819 W 21st Place,60623,,,SOUTH LAWNDALE,K-12 School,59692.0,1913.0,1.0,,83.0,1352424.0,2392205.0,,,,62.7,113.2,70.3,121.1,377.1,6.3,41.85254282,-87.69629775,"(41.85254282, -87.69629775)"
2018,Park Michigan,Submitted,1212 S. Michigan Ave.,60605,1.0,False,NEAR SOUTH SIDE,Multifamily Housing,248087.0,1981.0,1.0,11786.0,2.0,20510391.8,8359744.9,,,,116.4,266.9,115.3,263.5,3856.2,15.5,41.86688247,-87.62463952,"(41.86688247, -87.62463952)"
2017,South Commons - 3021 S Michigan,Submitted,3021 S Michigan Ave,60616,,,Douglas,Multifamily Housing,67133.0,1964.0,1.0,,81.0,1054540.0,5370187.0,,,,95.7,133.3,103.5,141.8,480.2,7.2,41.8458598,-87.62921,"(41.8458598, -87.62921)"
2018,1464 S. Michigan,Submitted,1464 S. Michigan Avenue,60605,4.0,False,NEAR SOUTH SIDE,Multifamily Housing,263772.0,2007.0,1.0,10608.0,65.0,7110727.4,14411811.4,,,,81.6,132.9,81.4,130.7,1948.5,7.4,41.86220856,-87.62451705,"(41.86220856, -87.62451705)"
2015,Haugan Magne-CPS,Submitted,4540 N Hamlin Ave,60625,,,ALBANY PARK,K-12 School,137971.0,1912.0,1.0,,64.0,1807259.0,7116368.0,,,,64.7,95.3,66.0,96.8,741.0,5.4,41.96372502,-87.72366402,"(41.96372502, -87.72366402)"
2017,The Wyndham,Submitted,5230-5244 N. Sheridan,60640,,,EDGEWATER,Multifamily Housing,200000.0,1920.0,1.0,,65.0,2502163.0,15505630.0,,,,90.0,120.7,96.9,127.9,1286.2,6.4,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2017,6244-46 S King Drive,Submitted,6244-56 S. King Drive,60637,,,WASHINGTON PARK,Multifamily Housing,55000.0,1923.0,1.0,,65.0,1089083.0,5441732.0,,,,118.7,166.1,128.1,175.9,490.4,8.9,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2016,901 South Plymouth Court,Submitted,901 South Plymouth Court,60605,,,Loop,Multifamily Housing,161700.0,1979.0,1.0,,47.0,6152897.1,3875467.1,,,,62.0,144.6,64.7,149.7,1340.0,8.3,41.8682103,-87.62733,"(41.8682103, -87.62733)"
2016,PrietoDrJorg-CPS,Submitted,2231 N CENTRAL AVE,60639,,,BELMONT CRAGIN,K-12 School,115458.0,1946.0,1.0,,11.0,5509950.1,3497721.3,,,,78.0,181.7,81.2,185.0,1201.4,10.4,41.92104626,-87.76524049,"(41.92104626, -87.76524049)"
2014,Julian High-CPS,Submitted,10330 S Elizabeth St,60643,,,WASHINGTON HEIGHTS,K-12 School,282100.0,1998.0,1.0,,25.0,12558013.0,18855691.0,,,,111.0,210.0,106.0,203.0,3525.0,12.49,41.70535258,-87.65466206,"(41.70535258, -87.65466206)"
2016,"Embassy Suites, Chicago",Submitted,600 N. State,60610,,,NEAR NORTH SIDE,Hotel,293778.0,1991.0,1.0,,75.0,14521895.1,,,,,49.4,155.2,48.3,151.6,2676.7,9.1,41.89287319,-87.62858236,"(41.89287319, -87.62858236)"
2016,Essex INN,Submitted,800 S Michigan Ave,60605,,,LOOP,Hotel,177769.0,1961.0,1.0,,65.0,5845830.8,14983972.2,,,,117.2,191.8,123.0,195.8,1873.4,10.5,41.87155246,-87.6247301,"(41.87155246, -87.6247301)"
2016,Harrison Street Lofts Condominium Association,Submitted,80 W. Harrison St.,60605,,,LOOP,Multifamily Housing,142500.0,1925.0,1.0,,45.0,3274506.6,5075314.5,,,,58.6,109.6,62.1,112.3,873.1,6.1,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2018,(IL543) - 3300 North Lake Shore Drive,Submitted,3300 N. Lake Shore Drive,60657,3.0,False,LAKE VIEW,Multifamily Housing,139094.0,1926.0,1.0,3561.0,62.0,2045221.0,11645305.4,,,,98.4,129.1,100.1,130.8,958.8,6.9,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2017,Jungman Elem-CPS,Submitted,1746 S Miller St,60608,,,LOWER WEST SIDE,K-12 School,69850.0,1903.0,1.0,,81.0,1311592.0,3887418.0,,,,74.4,117.4,83.7,127.9,449.0,6.4,41.85866305,-87.65256293,"(41.85866305, -87.65256293)"
2018,EarleGoodlow-CPS,Submitted,2040 W 62nd St,60636,1.0,False,WEST ENGLEWOOD,K-12 School,67506.0,1980.0,1.0,452.0,25.0,3092480.2,1887135.0,,,,73.8,157.6,72.9,156.8,614.7,9.1,41.78167452,-87.67567936,"(41.78167452, -87.67567936)"
2018,Gateway to West Loop,Submitted,16-40 S. Halsted,60661,1.5,False,NEAR WEST SIDE,Supermarket/Grocery Store,95862.0,2012.0,1.0,4401.0,38.0,14816088.0,10453298.5,,,,263.6,547.3,261.1,544.6,3020.1,31.5,41.88105,-87.647382,"(41.88105, -87.647382)"
2017,West Chatham Plaza,Submitted,122 - 160 W. 79th,60620,,,GREATER GRAND CROSSING,Strip Mall,68200.0,1986.0,1.0,,,2346835.0,4014943.0,,,,93.3,158.2,96.5,161.6,603.7,8.9,41.75195613,-87.6285633,"(41.75195613, -87.6285633)"
2018,5514 Blackstone Ave,Submitted,5514 S. Blackstone Ave,60615,3.0,False,HYDE PARK,Multifamily Housing,72940.0,1913.0,1.0,2135.0,63.0,688785.6,5903395.0,,,,90.4,111.4,91.6,112.2,428.1,5.9,41.78046327,-87.6053081,"(41.78046327, -87.6053081)"
2017,Granville Beach Condominium Association,Submitted,6171 N Sheridan Rd.,60660,,,EDGEWATER,Multifamily Housing,381380.0,1963.0,1.0,,57.0,4910550.0,27975631.0,,,,86.2,117.5,95.0,127.0,2393.9,6.3,41.99444431,-87.65487158,"(41.99444431, -87.65487158)"
2016,225 West Wacker,Submitted,225 West Wacker Drive,60606,,,LOOP,Office,721992.0,1989.0,1.0,,92.0,33541976.5,,,,,46.5,145.9,47.6,149.6,6182.5,8.6,41.88628574,-87.63508062,"(41.88628574, -87.63508062)"
2018,Glen Lake 1 Condo Assoc.,Not Submitted,6400 W Berteau,60634,0.0,False,DUNNING,,432629.0,,1.0,177.0,,,,,,,,,,,,,41.93831557,-87.78903681,"(41.93831557, -87.78903681)"
2015,Two North Riverside Plaza,Submitted,2 North Riverside Plaza,60606,,,NEAR WEST SIDE,Office,741315.0,1929.0,1.0,,74.0,37747365.0,27996476.0,,,,88.7,199.5,92.2,204.5,9071.0,12.2,41.88253679,-87.63918687,"(41.88253679, -87.63918687)"
2015,Lindblom Col-CPS,Submitted,6130 S Wolcott Ave,60636,,,WEST ENGLEWOOD,K-12 School,305788.0,1917.0,1.0,,79.0,6704034.0,14486522.0,,,,69.3,118.6,73.09999999999998,122.6,2116.0,6.9,41.78206597,-87.67220933999998,"(41.78206597, -87.67220934)"
2016,Prussing Ele-CPS,Submitted,4650 N MENARD AVE,60630,,,PORTAGE PARK,K-12 School,74601.0,2010.0,1.0,,89.0,1808002.4,2985142.8,,,,64.3,118.1,69.3,124.8,491.8,6.6,41.96561772,-87.77267131,"(41.96561772, -87.77267131)"
2016,Curie Metrop-CPS,Submitted,4975 S Archer,60632,,,ARCHER HEIGHTS,K-12 School,415577.0,1990.0,1.0,,50.0,24562152.1,8563349.0,,,,79.7,207.2,83.6,214.4,4982.2,12.0,41.802759,-87.722671,"(41.802759, -87.722671)"
2015,One South Dearborn,Submitted,1 South Dearborn,60603,,,LOOP,Office,942732.0,2005.0,1.0,,84.0,54732165.0,,,,,58.1,182.3,58.6,184.0,10996.0,11.7,41.88165139,-87.62884674,"(41.88165139, -87.62884674)"
2016,601 Condominium,Submitted,601 E 32nd Street,60616,,,DOUGLAS,Multifamily Housing,190893.0,1958.0,1.0,,4.0,5473434.9,19755525.6,,,,132.2,198.7,144.7,210.3,2058.2,10.8,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2018,Point at Clark,Submitted,3131 N. clark Street,60657,3.0,False,LAKE VIEW,Strip Mall,95455.0,1995.0,1.0,663.0,,8647461.5,,,,,90.6,253.7,88.5,247.7,1438.6,15.1,41.93916606,-87.6496288,"(41.93916606, -87.6496288)"
2016,Betty Shabaz-CPS,Submitted,6936 S Hermitage Ave,60636,,,WEST ENGLEWOOD,K-12 School,96700.0,1910.0,1.0,,87.0,1310809.9,4802462.6,,,,63.2,94.7,71.7,104.1,496.7,5.1,41.76747697,-87.66797572,"(41.76747697, -87.66797572)"
2016,Herzl-CPS,Submitted,3711 W Douglas Blvd,60623,,,NORTH LAWNDALE,K-12 School,151436.0,1916.0,1.0,,91.0,3396430.0,,,,,22.4,70.4,22.4,70.4,626.0,4.1,41.862337,-87.71819,"(41.862337, -87.71819)"
2017,Winchester Hood Garden Homes Trust R-704,Submitted,1940-60 W Hood ave,60660,,,WEST RIDGE,Multifamily Housing,73600.0,1951.0,1.0,,20.0,1877893.0,7577100.0,,,,128.5,188.2,139.6,199.4,749.7,10.2,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2018,Northwest Tower,Submitted,1170 W Erie,60642,1.0,False,WEST TOWN,Multifamily Housing,139677.0,1972.0,1.0,10826.0,30.0,2875350.4,15105900.4,,,,128.7,171.2,130.2,172.1,1280.7,9.2,41.89331019,-87.65678282,"(41.89331019, -87.65678282)"
2015,617-Downtown Chicago,Submitted,620 N Lasalle St,60654,,,NEAR NORTH SIDE,Retail Store,70000.0,1994.0,1.0,,17.0,4280596.0,2554950.0,,,,97.7,230.3,100.5,231.9,996.0,14.2,41.89305537,-87.63264794,"(41.89305537, -87.63264794)"
2017,"Centrum Partners, LLC",Submitted,225 W. Hubbard St.,60654,,,NEAR NORTH SIDE,Other,55000.0,1925.0,1.0,,,2062046.0,939684.0,,,,54.6,135.7,56.7,137.9,431.2,7.8,41.88994335,-87.63529975,"(41.88994335, -87.63529975)"
2018,219 E. Lake Shore Drive Condo Association,Submitted,219 E. Lake Shore Drive,60611,3.5,False,NEAR NORTH SIDE,Multifamily Housing,117334.0,1980.0,1.0,2219.0,74.0,3249412.1,7868698.7,,,,94.8,148.0,92.4,145.5,958.5,8.2,41.89579275,-87.62247957,"(41.89579275, -87.62247957)"
2017,Heritage Woods of Chicago,Submitted,2800 West Fulton,60612,,,EAST GARFIELD PARK,Senior Care Community,73518.0,2000.0,1.0,,18.0,2857525.0,4890713.0,,,,105.4,191.9,112.5,199.3,788.1,10.7,41.88654749,-87.69695112,"(41.88654749, -87.69695112)"
2018,Albany Square,Not Submitted,4445 N PULASKI RD,60630,0.0,False,ALBANY PARK,,137971.0,,1.0,3762.0,,,,,,,,,,,,,41.96196559,-87.72736836,"(41.96196559, -87.72736836)"
2018,UNO Veterans Memorial Campus (Charter School),Not Submitted,4248 W 47TH ST,60632,0.0,False,ARCHER HEIGHTS,,200999.0,,1.0,2257.0,,,,,,,,,,,,,41.80878989,-87.73077801,"(41.80878989, -87.73077801)"
2017,Edgewater Presbyterian Church,Submitted,1020 West Bryn Mawr,60660,,,EDGEWATER,Worship Facility,62500.0,1927.0,1.0,,,,,,,,,,,,,,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2017,Gray Hotel  - A Kimpton Hotel,Submitted,39 South LaSalle,60603,,,LOOP,Hotel,239678.0,1894.0,1.0,,58.0,12762951.0,8934594.0,,,,90.5,206.3,93.3,209.2,2834.4,11.8,41.88104029,-87.63208087,"(41.88104029, -87.63208087)"
2017,Ariel Elemen-CPS,Submitted,1119 E 46th St,60653,,,KENWOOD,K-12 School,147109.0,1893.0,1.0,,31.0,4474702.0,9738213.0,,,,96.6,165.0,106.2,175.4,1344.6,9.1,41.81098941,-87.59800845,"(41.81098941, -87.59800845)"
2017,BrennemannES-CPS,Submitted,4251 N Clarendon Ave,60613,,,UPTOWN,K-12 School,53422.0,1961.0,1.0,,89.0,2370419.0,3423943.0,,,,108.5,206.6,118.2,219.5,620.1,11.6,41.96003761,-87.64915547,"(41.96003761, -87.64915547)"
2018,N001845-CHICAGO BRICKYARD,Submitted,2630 N. NARRAGANSETT AVE.,60639,1.0,False,BELMONT CRAGIN,Retail Store,116483.0,2005.0,1.0,8921.0,13.0,8013870.2,2155656.9,,,,87.3,212.1,86.4,211.1,1447.7,12.4,41.92792067,-87.78564637,"(41.92792067, -87.78564637)"
2017,Illinois Institute of Technology- DTC,Submitted,565 West Adams Street,60661,,,NEAR WEST SIDE,College/University,284000.0,1992.0,1.0,,,16429384.0,201289.0,,,,58.6,182.4,60.1,187.2,3048.4,10.7,41.87897403,-87.64212148,"(41.87897403, -87.64212148)"
2014,Hyatt Center,Submitted,71 S. Wacker Drive,60606,,,LOOP,Office,1687710.0,2005.0,1.0,,79.0,132535728.0,1044100.0,,,,79.0,247.0,77.0,240.0,26684.0,15.81,41.88099639,-87.63603964,"(41.88099639, -87.63603964)"
2018,Veterans Square strip center & office bldg,Not Submitted,4827 4855 N MILWAUKEE AVE,60630,0.0,False,JEFFERSON PARK,,102040.0,,1.0,1650.0,,,,,,,,,,,,,41.96884995,-87.76089059,"(41.96884995, -87.76089059)"
2016,Mallers Building LLC,Submitted,5 S. Wabash Ave.,60603,,,LOOP,Enclosed Mall,315000.0,1912.0,1.0,,,15841738.6,6176166.0,,,,69.9,178.5,68.2,173.1,3248.0,10.3,41.88185833,-87.62566994,"(41.88185833, -87.62566994)"
2017,100 N Lasalle (EPL),Submitted,100 North LaSalle Street,60602,,,LOOP,Office,160475.0,1927.0,1.0,,54.0,8668254.0,,,,,104.2,222.3,,,2030.8,12.7,41.88343043,-87.63249784,"(41.88343043, -87.63249784)"
